Word, Count
motivation, 1
add, 1
misrepresented, 1
assertion, 1
fault, 1
apparently, 1
good, 4
adl, 3
declared, 1
“we, 2
pleased, 1
heard, 1
offensive, 2
unusually, 1
peddlers, 1
bigotry, 1
semitism.�43, 1
gratitude, 1
cofounder, 1
son, 1
russian, 1
immigrants, 1
letter, 1
mea, 1
culpa, 1
debacle, 1
generously, 1
press, 2
release, 1
incident, 1
forgiven, 1
“until, 1
modifications, 1
placed, 1
text, 2
gives, 2
obtained, 1
automatically, 2
thousands, 1
calculate, 1
relevance.�44, 1
fix, 1
facing, 1
eight, 1
resolved, 1
produces, 1
beige, 2
bottom, 2
linking, 3
lengthy, 1
results—, 1
mix, 1
informative, 1
1.13, 2
bad, 2
shoulders, 1
gets, 2
broad, 1
open, 1
ended, 1
within, 3
note, 4
conceded, 1
antisemitism, 1
tries, 1
onus, 1
searcher, 1
illegal, 1
sell, 1
45, 2
memorabilia, 2
filters, 2
ensure, 1
retailers, 1
2002, 1
benjamin, 1
edelman, 1
jonathan, 1
zittrain, 1
harvard, 1
university’s, 1
berkman, 1
center, 2
concluded, 2
filtering, 3
accordance, 1
local, 1
precluding, 1
organizations, 4
displayed.45, 1
indicates, 1
objectionable, 2
hits, 1
equally, 1
informing, 1
deleted, 1
mention, 1
omission, 1
leading, 1
protracted, 1
legal, 4
battle, 1
allowing, 2
pro, 1
sold, 1
violation, 1
easily, 1
manipulated, 2
transparent, 1
regarding, 1
took, 1
“an, 1
results.�, 1
www.google, 1
com/explanation, 1
46, 2
unlawfulness, 1
caused, 1
question, 2
considerable, 1
speech, 5
hate, 3
higher, 1
standard, 2
proof, 1
required, 2
disenfranchised, 1
wield, 1
gaming, 1
optimizing, 2
opting, 2
tool, 4
adwords, 3
advertise, 1
customizable, 1
advertiser, 4
maximum, 1
amount, 1
spend, 1
daily, 2
display, 2
ad, 2
pays, 3
incentivizes, 1
suggesting, 2
customer, 2
advertisement, 1
cost, 2
per, 1
click, 4
cpc, 1
selects, 1
“keywords�, 1
closely, 1
align, 1
service, 3
estimator, 1
essential, 2
industries, 1
derives, 1
tandem, 1
seo, 4
moving, 1
bombing47, 1
occurs, 1
occasion, 1
bombing, 4
excessively, 1
repeatedly, 1
coding, 1
47, 1
“hit, 1
run�, 1
deliberately, 1
opt, 1
ideological, 1
satirical, 1
purposes, 1
judit, 1
bar, 2
ilan, 2
studied, 1
effect, 4
forcing, 1
lasting, 1
result’s, 1
persistence, 1
orchestrated, 1
campaigns, 2
redirecting, 1
unrelated, 1
lore, 1
attributes, 1
“google, 1
bombing�, 1
adam, 1
mathes, 1
associated, 3
“talentless, 1
hack�, 1
friend’s, 1
2001, 1
washing, 1
impacting, 1
alike, 1
invested, 2
policing, 1
attempt, 2
“game, 1
foreshadowed, 2
lose, 1
pushing, 1
pagerank.48, 1
“using, 1
augmenting, 1
copy, 1
editing, 1
navigation, 1
improve, 1
�49, 1
“paid, 1
displayed, 2
spectacle, 1
senator, 1
rick, 1
santorum, 1
republican, 1
pennsylvania, 1
name, 2
pagerank.50, 1
insult, 1
george, 3
w, 2
bush, 2
pop, 1
singer, 1
justin, 1
bieber, 1
independently, 1
concert, 1
crawling, 1
major, 3
findability, 1
multibillion, 1
dollar, 1
impacts, 3
optimize, 2
48, 1
widespread, 1
democratic, 4
dynamically, 1
participate, 1
equals, 1
organized, 1
51, 2
afford, 2
purchase, 1
redirect, 1
wholly, 2
matter, 3
hyperlinked—, 1
max, 2
holloway, 1
watch, 1
notes, 1
“similarly, 1
result—, 2
don’t, 1
consequence, 1
complexity, 1
explaining, 1
rely, 1
performance, 1
metrics, 2
quantify, 1
success, 1
failure, 2
variations, 1
better, 2
continuously, 1
improved, 1
upon.�52, 1
combining, 1
logic, 2
1.14, 1
bomb, 1
“miserable, 1
49, 1
done, 2
dispel, 1
“vote�, 2
express, 2
online.53, 1
blogosphere, 2
outlets, 1
wellknown, 1
elites.54, 1
directs, 1
traffic, 1
conglomerates, 1
increases, 1
discourse, 2
mediating, 1
allowed, 2
precedence, 1
eleven, 1
half, 2
indexed.55, 1
emblematic, 1
ongoing, 1
produced, 2
communications, 4
declares, 1
common, 3
medium, 1
�56, 1
widest, 1
dissemination, 2
diverse, 3
antagonistic, 1
sources, 1
welfare, 1
public.�57, 1
operate, 1
secondary, 1
gray, 1
opposition, 1
seos, 1
helping, 1
search58, 1
consolidations, 1
contribute, 2
erosion, 1
robert, 2
mcchesney, 1
nationally, 1
syndicated, 1
john, 3
nichols, 1
writer, 1
nation, 1
consolidation, 1
mass, 1
markets, 3
spoken, 1
inherent, 1
democratizing, 1
adding, 1
diversity, 2
ideas.59, 1
mounting, 1
disproportionately, 1
50, 1
them—, 1
prison, 1
accessing, 1
lifeimpacting, 1
formulas, 1
consider, 1
examining, 1
trouble, 1
contextualized, 1
brokers, 1
sector, 2
placing, 1
assets, 2
hands, 2
corporation, 1
commodity, 1
enclosures.60, 1
overdetermine, 1
enclosure, 1
portal, 1
mediation, 1
enclosing, 1
decreases, 1
funding, 1
individuals, 3
reframed, 1
conceives, 1
impacted, 1
property, 2
licensing, 1
publishing, 1
agreements, 3
copyrights, 1
patents, 1
arguably, 2
rolled, 1
explored, 1
“commons, 1
moved, 1
regulations, 1
borders, 1
exist, 1
network.61, 1
network, 1
information—, 2
not—, 1
continues, 1
outsourced, 1
sphere, 1
eroding, 1
commons, 1
basic, 2
tenet, 1
democracy, 4
herbert, 1
schiller, 1
examination, 1
outsourcing, 1
deregulation, 1
spheres, 1
timely, 1
government, 2
ordinarily, 1
queue, 1
antidemocratic, 1
privatizing, 1
and/or, 1
years.�62, 1
privatization, 2
becomes, 3
obscured, 2
corroborates, 2
low, 1
distrust, 1
information.63, 1
acquiescence, 1
corporatization, 1
explained, 1
shaped, 1
industrial, 1
emerged, 1
64, 2
researching, 1
accountability, 2
molly, 1
niesen, 1
loss, 1
agencies, 2
ftc, 3
contribution, 1
interventions.65, 1
leverage, 1
manage, 1
minimally, 1
52, 1
“american’s, 1
post, 1
snowden, 1
respondents, 1
them.66, 1
knows, 2
indeed, 2
internetbased, 1
dramatically, 2
affecting, 1
freedom, 2
realm, 2
flow, 2
subtly, 2
pervasively, 1
politics, 1
fore, 1
radically, 1
alter, 1
outcomes, 3
editor, 1
psychology, 1
epstein, 2
ronald, 1
robertson, 2
institute, 1
voters’, 1
preferences, 1
substantially, 1
tenor, 1
stories, 1
candidate, 1
favorable, 1
unfavorable, 1
affigure, 1
1.15, 1
forbes’s, 1
53, 1
fected, 1
voted, 1
seventy, 1
five, 1
percent, 1
participants, 3
elections—, 1
especially, 3
tight, 1
races—, 1
conceivably, 1
strategic, 1
manipulation, 2
accomplished, 1
speculate, 1
pose, 1
serious, 1
threat, 1
government.�67, 1
update, 1
users�, 1
“more, 1
results.�68, 1
findings, 1
positioned, 1
returning, 1
reliable, 1
relatively, 1
confidence, 2
capabilities, 1
trustworthy, 1
degrees, 1
retrieve, 1
na�ve, 1
62, 2
unpaid, 1
sponsored, 3
54, 1
70, 2
fine, 1
okay, 2
tracked, 1
analyzed, 1
stop, 1
fair, 2
unbiased, 1
percentage, 1
66, 1
expressed, 2
personalization, 5
keeping, 1
track, 2
personalize, 1
feel, 1
invasion, 1
martin, 1
feuz, 1
matthew, 1
fuller, 1
centre, 1
london, 1
felix, 1
stalder, 1
zurich, 1
arts, 1
matching, 2
aggregation, 1
actively, 1
categorizing, 1
individuals.69, 1
attempting, 1
prior, 1
demographic, 1
giving, 2
viewers, 1
thinks, 1
compromises, 1
wave, 1
interactivity, 1
minds, 1
docs, 1
facebook, 3
analyzing, 1
traces, 2
remember, 1
55, 1
clicked, 1
custom, 1
begun, 1
announced, 1
vary, 1
depending, 1
screen, 2
enabled, 1
computers.71, 1
surfaces, 1
location, 1
coded, 1
quite, 3
personalization—, 1
customized, 1
desires—, 1
variation, 1
believed, 1
losing, 2
rife, 1
72, 1
locus, 2
inappropriately, 1
unfairly, 1
cogently, 1
demand, 1
protest, 1
nonstereotypical, 1
oppressive, 1
charge, 1
civil, 2
urban, 1
league73, 1
advancement, 2
colored, 1
monitor, 2
celebrate, 1
positive, 1
portrayals, 1
media.74, 1
darnell, 1
division, 1
chair, 1
75, 1
active, 3
net, 1
56, 1
divide.76, 1
advocacy, 1
turn, 1
consolidated, 2
“traffic, 1
squeezing, 1
muscling, 1
consumerwatchdog.org’s, 1
details, 2
effectively, 1
blocks, 1
competes, 1
maps, 1
mapquest, 1
photobucket, 1
flickr, 1
highlights, 2
universal, 6
buy, 1
amid, 1
buttressed, 1
investigation, 1
77, 1
suggested, 2
unethical, 1
run, 2
sees, 1
fit, 1
stereotypic, 1
decontextualized, 1
lengths, 1
uploaded, 1
hiring, 1
screeners, 1
peril, 1
illicit, 1
public.78, 1
expectation, 1
vet, 1
criteria, 1
sarah, 1
roberts, 2
moderation, 3
ccm, 3
coined, 1
audio, 1
engines.79, 1
elucidates, 1
currently, 1
insource, 1
comply, 1
57, 1
roberts’s, 1
reveals, 2
screened, 2
assessed, 1
continuum, 1
screening, 1
abuse, 2
humans, 1
“in�, 1
perfectly, 1
acceptable, 1
animals, 1
unacceptable, 1
“out�, 1
blocked, 1
interview, 1
moderators, 1
ccms, 1
itemized, 1
internal, 3
easy, 1
skirt, 1
essentially, 1
yeah, 1
meet, 1
week, 1
secpol, 1
blackface, 1
technically, 1
default, 3
rubbed, 1
probably, 1
meltdowns, 1
meetings, 1
listened, 1
never, 3
shut, 1
didn’t, 1
changed, 1
surprising, 1
breen, 1
megatech, 3
worker, 1
illustration, 1
hateful, 1
imagery, 1
extent, 1
revolve, 1
“free, 2
speech�, 1
expression�, 1
base, 1
principles, 1
counterbalanced, 1
motive, 1
notorious, 1
restrictive, 1
eyes, 1
erred, 1
side, 1
team, 1
vociferously, 1
distress, 1
“meltdowns�, 1
it.80, 1
58, 1
leaked, 1
workers, 1
moderate, 1
proliferates, 1
attracting, 1
explorations, 1
protected, 1
marginalization, 1
heider, 1
loyola, 1
chicago’s, 1
dustin, 1
harp, 1
assistant, 1
texas, 1
arlington, 1
constitute, 1
slightly, 1
voices, 1
loud, 1
utopian, 3
optimistic, 1
equalizing, 1
force.81, 1
male, 6
gaze, 4
privileges, 2
marginalizes, 1
objects.82, 1
structures, 1
domination, 1
“constructed, 1
viewing, 1
�83, 1
reminiscent, 1
producer, 1
berger’s, 1
canonical, 2
describes, 2
objectification, 1
“women, 1
depicted, 1
men—, 1
feminine, 1
masculine—, 1
‘ideal’, 1
spectator, 1
flatter, 1
him.�84, 1
articulations, 1
apply, 1
media—, 1
internet—, 2
expression, 2
norm, 1
overrepresented, 1
latinas, 1
underrepresented.85, 1
tracey, 1
gardner, 1
characterizes, 1
characterizations, 2
“pornography, 1
capitalizes, 1
underlying, 1
myths, 2
surrounding, 1
oppressing, 1
racist.�86, 1
translate, 1
inequalities, 1
reproduced, 1
quest, 2
cyberspace, 1
“perpetuate, 1
reinforce, 1
domination.�87, 1
fifteen, 1
backdrop, 1
paradigm, 1
whiteness, 5
lipsitz, 2
california, 1
santa, 1
barbara, 1
“possessive, 1
investment, 1
whiteness�, 1
construction, 1
“nonracial�, 1
null, 1
abstraction, 1
formulated, 1
conceptualize, 1
codify, 1
“negro, 1
codes, 1
peoples, 1
slavery—, 1
imagined, 3
uniting, 1
ethnically, 1
constitutes, 1
other�, 1
entertainment, 1
minstrel, 1
films, 1
hollywood, 1
wild, 1
west, 1
“through, 1
inscribed, 1
appeals, 1
solidarity, 1
supremacy.�88, 1
investments, 1
define, 1
conscious, 1
deliberate, 1
manifestations, 1
hostility, 1
systemic, 1
coordinated, 1
disappears, 1
sight, 1
exercises, 1
relentlessly, 1
channeling, 1
rewards, 1
opportunities, 1
“racist�, 1
60, 1
announce, 1
intention, 1
discriminate, 1
construct, 1
races, 1
vastly, 1
chances.89, 1
built, 1
maintained, 1
parse, 1
charles, 1
mills, 1
contract, 3
general, 1
rule, 1
evasion, 1
deception, 1
related, 2
pervasive, 1
mental, 1
phenomena, 3
moral, 1
psychically, 1
conquest, 1
colonization, 1
accidental, 1
prescribed, 1
requires, 1
schedule, 1
structured, 1
blindness, 1
opacities, 1
establish, 1
polity.90, 1
rampant, 1
foster, 1
invoked, 1
differential, 2
underscores, 1
engineers, 1
mechanics, 1
begs, 1
progress, 1
cui, 1
bono—, 1
constructions, 1
relations—, 1
valley’s, 1
leadership, 1
unwilling, 1
up.91, 1
studying, 1
61, 1
norman, 1
fairclough’s, 1
rationale, 1
discourses, 1
form, 1
“critical, 1
science.�92, 1
appropriateness, 1
theory, 1
qualitative, 1
close, 1
reading, 1
numbers, 1
focuses, 1
instead, 1
material, 2
cybertopias, 1
ideologies, 1
stabilize, 1
normalize, 1
objectivity, 1
itself—, 1
visions, 1
hardware, 1
cybertarian, 1
perry, 1
barlow’s, 2
infamous, 1
“a, 1
declaration, 2
independence, 1
cyberspace�, 1
privilege, 2
accorded, 1
station, 1
birth, 1
anywhere, 1
singular, 1
fear, 1
coerced, 1
silence, 1
conformity.�93, 1
intangible, 1
brick, 1
mortar, 1
metal, 1
trailers, 1
electronics, 1
containing, 1
magnetic, 1
optical, 1
infrastructure, 1
qualities, 1
providers, 2
isps, 1
earth, 1
immune, 1
points—, 1
locally, 1
globally.94, 1
challenged, 4
ideals, 1
espoused, 1
barlow, 1
individualism, 2
arbiters, 1
freedoms, 1
individualized, 1
pursuits, 2
historically, 1
rooted, 1
unmarked, 3
tradition, 1
nancy, 1
leys, 1
stepan, 1
cornell, 1
aptly, 1
enduring, 1
270, 1
liberal, 1
reinvoked, 1
enlightenment, 1
thinkers, 1
rising, 1
period, 1
starting, 1
seventeenth, 1
culminating, 1
writings, 1
philosophers, 1
eighteenth, 1
formulated—, 1
abstract, 2
innovative, 1
apparent, 1
oxymoron—, 1
bearer, 1
genius, 1
door, 1
polis, 1
theoretically, 1
substantiation, 1
specification, 1
unique, 2
specificities, 1
education, 1
person, 1
imagine, 1
non, 1
psyche, 1
humanity.95, 1
ideal, 1
humanity—, 1
nonracialized, 1
nongendered, 1
distinction—, 1
transcendence, 1
teleology, 1
abstracted, 1
inevitability, 1
particularities, 1
signal, 1
realities, 1
“marked�, 1
deviations, 1
human—, 1
lauded, 1
“transcending�, 1
markers—, 1
“not, 1
color�, 1
failing, 1
colorblindness, 1
pretext, 1
humanity, 1
idealized, 1
condition, 1
unencumbered, 1
distinction, 1
subtext, 1
narrative, 1
liberties, 1
63, 1
supposedly, 1
strip, 1
specifics, 1
truth, 1
gamergate96, 1
observe, 1
comments, 1
trolling, 1
occur, 1
minute, 1
hour, 1
indicated, 1
contend, 1
engine—, 1
search—, 1
embeddedness, 1
warrants, 1
commerciality, 1
combination, 1
thereof, 1
outcome, 1
